"PHYSICALID","the_geom","ST_WIDTH","SHAPE_Leng","start_lon","start_lat","end_lon","end_lat","start_ID","end_ID"
23380,"LINESTRING (-73.96996414432174 40.79970145734442, -73.97145910423087 40.800333654129325)",30,473.674232119,-73.9699641443217,40.7997014573444,-73.9714591042309,40.8003336541293,"-73.96996 40.7997","-73.97146 40.80033"
131609,"LINESTRING (-73.9349607625916 40.82780634797514, -73.93495725560423 40.82787348832601)",30,24.4809350322,-73.9349607625916,40.8278063479751,-73.9349572556042,40.827873488326,"-73.93496 40.82781","-73.93496 40.82787"
1616,"LINESTRING (-73.97499481666026 40.7187461244771, -73.97497644831802 40.71887065172668, -73.97496156041655 40.71896274402078)",30,79.4588240584,-73.9749948166603,40.7187461244771,-73.9749615604165,40.7189627440208,"-73.97499 40.71875","-73.97496 40.71896"
130360,"LINESTRING (-73.94593853829488 40.85026828945614, -73.94641552538435 40.85035951543993, -73.94687794417007 40.8504479528575, -73.94696441759635 40.85046552531563)",40,292.773591812,-73.9459385382949,40.8502682894561,-73.9469644175963,40.8504655253156,"-73.94594 40.85027","-73.94696 40.85047"
115362,"LINESTRING (-73.9989057998631 40.70986276029942, -73.99816799868492 40.71003160425883)",14,213.597306324,-73.9989057998631,40.7098627602994,-73.9981679986849,40.7100316042588,"-73.99891 40.70986","-73.99817 40.71003"
115355,"LINESTRING (-73.9987445522177 40.711109927242724, -73.99843250082868 40.710956092082576)",0,103.080028169,-73.9987445522177,40.7111099272427,-73.9984325008287,40.7109560920826,"-73.99874 40.71111","-73.99843 40.71096"
144563,"LINESTRING (-73.95576937327125 40.82290431985931, -73.95634010441806 40.82309232700476)",20,172.173105646,-73.9557693732713,40.8229043198593,-73.9563401044181,40.8230923270048,"-73.95577 40.8229","-73.95634 40.82309"
78315,"LINESTRING (-73.93135860392225 40.859233319849075, -73.9301179875976 40.85874469851334)",30,386.60580954,-73.9313586039222,40.8592333198491,-73.9301179875976,40.8587446985133,"-73.93136 40.85923","-73.93012 40.85874"
1178,"LINESTRING (-74.00320559408006 40.71206185855759, -74.00310695626595 40.71207382888678, -74.00304114521789 40.71207184947012, -74.00295708518146 40.712052013115255, -74.0028197943113 40.712013367080715)",22,110.931054975,-74.0032055940801,40.7120618585576,-74.0028197943113,40.7120133670807,"-74.00321 40.71206","-74.00282 40.71201"
684,"LINESTRING (-73.99022012669926 40.71440493989802, -73.99075515372755 40.714554072516314)",44,157.959204842,-73.9902201266993,40.714404939898,-73.9907551537275,40.7145540725163,"-73.99022 40.7144","-73.99076 40.71455"
101300,"LINESTRING (-73.96347671925801 40.81037320181099, -73.96437576817269 40.8107356635302)",30,281.741576826,-73.963476719258,40.810373201811,-73.9643757681727,40.8107356635302,"-73.96348 40.81037","-73.96438 40.81074"
88777,"LINESTRING (-73.99974095425874 40.7588473604179, -74.00259193388094 40.760034214844026)",26,900.438482546,-73.9997409542587,40.7588473604179,-74.0025919338809,40.760034214844,"-73.99974 40.75885","-74.00259 40.76003"
172104,"LINESTRING (-73.94369835907963 40.81034835011373, -73.94417681210126 40.81054890583103, -73.94433107947924 40.81061358075247, -73.94638676953298 40.811475376362615)",30,849.968042966,-73.9436983590796,40.8103483501137,-73.946386769533,40.8114753763626,"-73.9437 40.81035","-73.94639 40.81148"
148790,"LINESTRING (-73.93425432516904 40.84748947845449, -73.93348378004917 40.84716147854658)",35,244.394878685,-73.934254325169,40.8474894784545,-73.9334837800492,40.8471614785466,"-73.93425 40.84749","-73.93348 40.84716"
1863,"LINESTRING (-73.99647634730115 40.72368567623906, -73.99695197112175 40.723879984114895)",26,149.639052596,-73.9964763473012,40.7236856762391,-73.9969519711217,40.7238799841149,"-73.99648 40.72369","-73.99695 40.72388"
24958,"LINESTRING (-74.01822887017026 40.69267175614701, -74.0183061531098 40.69208382587593)",26,215.269756537,-74.0182288701703,40.692671756147,-74.0183061531098,40.6920838258759,"-74.01823 40.69267","-74.01831 40.69208"
1338,"LINESTRING (-73.99700719203685 40.74222816194162, -73.99658017711778 40.74281091284135)",58,243.061591337,-73.9970071920368,40.7422281619416,-73.9965801771178,40.7428109128413,"-73.99701 40.74223","-73.99658 40.74281"
2485,"LINESTRING (-73.98134068727681 40.74707866368251, -73.98085054482466 40.74775037037829)",20,279.882938347,-73.9813406872768,40.7470786636825,-73.9808505448247,40.7477503703783,"-73.98134 40.74708","-73.98085 40.74775"
79048,"LINESTRING (-73.95749699079764 40.81698380115081, -73.96023645510236 40.81812306908244)",30,864.435599925,-73.9574969907976,40.8169838011508,-73.9602364551024,40.8181230690824,"-73.9575 40.81698","-73.96024 40.81812"
165304,"LINESTRING (-73.93426432830026 40.81791428860542, -73.93681050603645 40.81898588482317)",30,805.669832403,-73.9342643283003,40.8179142886054,-73.9368105060365,40.8189858848232,"-73.93426 40.81791","-73.93681 40.81899"
3143,"LINESTRING (-73.96223475342414 40.813663946546214, -73.96219139240553 40.81387077950459, -73.96216693185968 40.81394086506292)",34,102.723657907,-73.9622347534241,40.8136639465462,-73.9621669318597,40.8139408650629,"-73.96223 40.81366","-73.96217 40.81394"
131328,"LINESTRING (-73.9348793395532 40.811637136941656, -73.93486087323949 40.81169692423778)",22,22.3744011429,-73.9348793395532,40.8116371369417,-73.9348608732395,40.8116969242378,"-73.93488 40.81164","-73.93486 40.8117"
130730,"LINESTRING (-73.98784596756262 40.78186499705343, -73.98773975430333 40.78203619248226, -73.98749836559135 40.78238836253456, -73.98717973098269 40.7828408019556, -73.98687074778758 40.78328101272199, -73.98654244932234 40.783740786490156, -73.98644588933645 40.783882632216596, -73.98504388679508 40.78591579919464)",0,1667.50788872,-73.9878459675626,40.7818649970534,-73.9850438867951,40.7859157991946,"-73.98785 40.78186","-73.98504 40.78592"
92926,"LINESTRING (-73.93492727667183 40.8569188661864, -73.9349741833003 40.8569349507458, -73.93502130985361 40.856950661162905, -73.93506865103761 40.85696599559172, -73.93511620133725 40.856980952353645, -73.93516395523784 40.85699552943507, -73.93521190766513 40.85700972566019, -73.9352600542074 40.857023539183565, -73.93530838846654 40.85703696882869, -73.9353569053687 40.85705001291725, -73.93540560050151 40.8570626702739, -73.93545446658489 40.85707493905158, -73.93550350008894 40.85708681807545, -73.93555269505659 40.857098306336816, -73.93560204619332 40.857109402157285)",32,199.328768779,-73.9349272766718,40.8569188661864,-73.9356020461933,40.8571094021573,"-73.93493 40.85692","-73.9356 40.85711"
67437,"LINESTRING (-73.99043612689347 40.71931785279625, -73.9898545438136 40.72052035280277)",44,466.827767277,-73.9904361268935,40.7193178527963,-73.9898545438136,40.7205203528028,"-73.99044 40.71932","-73.98985 40.72052"
19762,"LINESTRING (-73.95634010441806 40.82309232700476, -73.95651468476002 40.82312012828439)",20,49.3686546537,-73.9563401044181,40.8230923270048,-73.95651468476,40.8231201282844,"-73.95634 40.82309","-73.95651 40.82312"
79931,"LINESTRING (-73.99421618295493 40.724608643143796, -73.99417930485536 40.72469240630901, -73.9941474575592 40.72476435573486)",30,59.8437128681,-73.9942161829549,40.7246086431438,-73.9941474575592,40.7247643557349,"-73.99422 40.72461","-73.99415 40.72476"
79999,"LINESTRING (-73.98498119133015 40.7379262821094, -73.98408212938702 40.737545516247366)",32,285.168581346,-73.9849811913301,40.7379262821094,-73.984082129387,40.7375455162474,"-73.98498 40.73793","-73.98408 40.73755"
16681,"LINESTRING (-73.99200552931222 40.749101444425854, -73.99484363830837 40.750293308962874)",40,898.293996684,-73.9920055293122,40.7491014444259,-73.9948436383084,40.7502933089629,"-73.99201 40.7491","-73.99484 40.75029"
3679,"LINESTRING (-73.95540729761608 40.7768684798968, -73.95494520074165 40.77750394666422)",70,264.540863541,-73.9554072976161,40.7768684798968,-73.9549452007416,40.7775039466642,"-73.95541 40.77687","-73.95495 40.7775"
31985,"LINESTRING (-74.01255984861186 40.717033782040396, -74.01249954573281 40.71721209867314)",0,67.0824082871,-74.0125598486119,40.7170337820404,-74.0124995457328,40.7172120986731,"-74.01256 40.71703","-74.0125 40.71721"
168160,"LINESTRING (-73.93676968405505 40.80239634317643, -73.93453295784677 40.80145222647904)",28,708.373549284,-73.9367696840551,40.8023963431764,-73.9345329578468,40.801452226479,"-73.93677 40.8024","-73.93453 40.80145"
2838,"LINESTRING (-73.98211386727746 40.773828581691525, -73.98208327998567 40.7746322663318)",40,292.931780618,-73.9821138672775,40.7738285816915,-73.9820832799857,40.7746322663318,"-73.98211 40.77383","-73.98208 40.77463"
162684,"LINESTRING (-73.9389998334936 40.84890569183992, -73.93882006266504 40.8488620309748, -73.93860643933408 40.848810147855794, -73.93835828255695 40.848749880773, -73.93748661777238 40.84856903409448)",35,436.345940613,-73.9389998334936,40.8489056918399,-73.9374866177724,40.8485690340945,"-73.939 40.84891","-73.93749 40.84857"
16588,"LINESTRING (-74.00245906841764 40.71157008956837, -74.00159266312171 40.71164955700289, -74.0008727637329 40.711696967813054)",50,442.259794203,-74.0024590684176,40.7115700895684,-74.0008727637329,40.7116969678131,"-74.00246 40.71157","-74.00087 40.7117"
83040,"LINESTRING (-73.94590642221326 40.79541747489052, -73.94523486615527 40.795144770169884, -73.94514622142833 40.79510877313247, -73.94440664207039 40.79480843746343)",50,470.832636616,-73.9459064222133,40.7954174748905,-73.9444066420704,40.7948084374634,"-73.94591 40.79542","-73.94441 40.79481"
79956,"LINESTRING (-73.97396798895763 40.762966587210954, -73.97719688684082 40.7643236919199)",60,1022.01847743,-73.9739679889576,40.762966587211,-73.9771968868408,40.7643236919199,"-73.97397 40.76297","-73.9772 40.76432"
19379,"LINESTRING (-73.94460035574774 40.80909688437048, -73.94413167729921 40.80971335519292)",30,259.382371966,-73.9446003557477,40.8090968843705,-73.9441316772992,40.8097133551929,"-73.9446 40.8091","-73.94413 40.80971"
2192,"LINESTRING (-73.93777473152471 40.79700274514798, -73.93728064992887 40.79767890592814)",60,281.783322069,-73.9377747315247,40.797002745148,-73.9372806499289,40.7976789059281,"-73.93777 40.797","-73.93728 40.79768"
131811,"LINESTRING (-73.99604446266744 40.709047888922534, -73.99510245640542 40.709178294783534, -73.99423651639863 40.70929816283463, -73.99415584052832 40.70930536159218, -73.9939809940224 40.709320962584684)",14,580.792915442,-73.9960444626674,40.7090478889225,-73.9939809940224,40.7093209625847,"-73.99604 40.70905","-73.99398 40.70932"
24897,"LINESTRING (-73.93134298394449 40.84191919410507, -73.9312699504134 40.84203783514108, -73.93104489396529 40.8424055433767)",22,195.4504661,-73.9313429839445,40.8419191941051,-73.9310448939653,40.8424055433767,"-73.93134 40.84192","-73.93104 40.84241"
133084,"LINESTRING (-73.94484697183218 40.849958633303295, -73.94479972436592 40.85004979691685)",45,35.6938953534,-73.9448469718322,40.8499586333033,-73.9447997243659,40.8500497969168,"-73.94485 40.84996","-73.9448 40.85005"
2898,"LINESTRING (-73.94914899964311 40.82839179461967, -73.94869364202587 40.829015672406115)",40,259.897248884,-73.9491489996431,40.8283917946197,-73.9486936420259,40.8290156724061,"-73.94915 40.82839","-73.94869 40.82902"
25017,"LINESTRING (-74.01724964053602 40.68718205454552, -74.01775242105812 40.687620573147996)",20,212.056068717,-74.017249640536,40.6871820545455,-74.0177524210581,40.687620573148,"-74.01725 40.68718","-74.01775 40.68762"
66962,"LINESTRING (-73.93331399726857 40.80264483343657, -73.9333032627936 40.80254852793044, -73.93328624794319 40.80249881933422, -73.93327054434691 40.80245291179468, -73.93321632511936 40.80236230826853, -73.93314301761673 40.802280716701006, -73.93305456560168 40.80221126385198)",28,178.67822605,-73.9333139972686,40.8026448334366,-73.9330545656017,40.802211263852,"-73.93331 40.80264","-73.93305 40.80221"
2070,"LINESTRING (-73.97709136637005 40.726465168878114, -73.9766385528961 40.727089517751814)",58,259.796501799,-73.97709136637,40.7264651688781,-73.9766385528961,40.7270895177518,"-73.97709 40.72647","-73.97664 40.72709"
3551,"LINESTRING (-73.94015793743944 40.80640908964354, -73.93970118706429 40.80703487837359)",40,260.712578841,-73.9401579374394,40.8064090896435,-73.9397011870643,40.8070348783736,"-73.94016 40.80641","-73.9397 40.80703"
1109,"LINESTRING (-74.00112917457771 40.741668097592296, -74.00070275504731 40.74225361074551)",68,243.861634857,-74.0011291745777,40.7416680975923,-74.0007027550473,40.7422536107455,"-74.00113 40.74167","-74.0007 40.74225"
3145,"LINESTRING (-73.96223475342414 40.813663946546214, -73.96221800287873 40.81367111696968, -73.96220154096638 40.813678663410265, -73.96218538290489 40.81368657933963, -73.96216954280958 40.813694858229105, -73.96215403457623 40.813703491874655, -73.96213887254109 40.81371247307757, -73.96212406927667 40.81372179430352, -73.96210963845883 40.8137314465108, -73.96209559354263 40.81374142116026, -73.96208194577818 40.81375170987947, -73.96206870795952 40.813762303458965, -73.96205589155811 40.81377319201869, -73.96204350914773 40.81378436601406, -73.96203156999478 40.81379581589932, -73.96202008601227 40.81380753095703, -73.96200906712849 40.813819500971526, -73.96199852305155 40.81383171522464, -73.9619884626075 40.81384416316533, -73.96197889572537 40.81385683340536, -73.96196983012915 40.813869714723225, -73.96196127442514 40.813882795395166, -73.96195323589619 40.81389606453465)",20,117.082339842,-73.9622347534241,40.8136639465462,-73.9619532358962,40.8138960645347,"-73.96223 40.81366","-73.96195 40.8139"
3629,"LINESTRING (-73.9767349442729 40.747627890775405, -73.97651130791286 40.74793665591094, -73.97628766947955 40.74824542126872)",70,256.861465807,-73.9767349442729,40.7476278907754,-73.9762876694795,40.7482454212687,"-73.97673 40.74763","-73.97629 40.74825"
82988,"LINESTRING (-73.93519010198182 40.82829495245849, -73.93726796542337 40.82916280063077)",40,656.235859536,-73.9351901019818,40.8282949524585,-73.9372679654234,40.8291628006308,"-73.93519 40.82829","-73.93727 40.82916"
24877,"LINESTRING (-73.9344569720828 40.81401594424574, -73.93444041421306 40.8140999331269, -73.93443968614541 40.81414087854968)",30,45.8607436786,-73.9344569720828,40.8140159442457,-73.9344396861454,40.8141408785497,"-73.93446 40.81402","-73.93444 40.81414"
154027,"LINESTRING (-73.93510683728927 40.806929155725264, -73.93509612664351 40.80689322301892, -73.93509007698812 40.80688425302083, -73.93508352357037 40.806875489799296, -73.93507647783854 40.80686695028062, -73.93506895366804 40.80685864938227, -73.93506096471246 40.80685060336171, -73.93505252617054 40.80684282663455, -73.93504365323994 40.80683533462153, -73.93503436288442 40.806828140399034, -73.93502467228753 40.80682125771367, -73.93501459907469 40.80681469930714, -73.93500416373763 40.806808477755276, -73.93499338324165 40.806802604459186, -73.93498228028497 40.806797090153204, -73.93497087337676 40.80679194556922, -73.9349591845556 40.806787179598416, -73.9349472367409 40.80678280213759, -73.93493505064998 40.80677882040191, -73.93492180127832 40.80677409911324, -73.93490832532538 40.806769763672044, -73.9348946424062 40.80676582112533, -73.93488077213799 40.80676227634233, -73.93486673369608 40.806759135029665, -73.9348525489029 40.80675640155522, -73.93483823737668 40.806754079615615, -73.93482382049966 40.806752172740865, -73.93480931811122 40.80675068395763, -73.9347947518155 40.80674961528837, -73.9347801432175 40.80674896791799, -73.93476551237849 40.806748743365496, -73.93475088046382 40.80674894147537, -73.93473626907944 40.806749562427385, -73.93472169983292 40.80675060472602, -73.93470719322917 40.806752067210255, -73.9346927697739 40.80675394788142, -73.93467845085574 40.806756243736224, -73.93466425786379 40.80675895126884, -73.93465021042289 40.80676206747494, -73.93463632860113 40.80676558700522, -73.9342708214502 40.806915617855786)",0,275.932085068,-73.9351068372893,40.8069291557253,-73.9342708214502,40.8069156178558,"-73.93511 40.80693","-73.93427 40.80692"
566,"LINESTRING (-74.00688338965608 40.721684638106325, -74.00697057705791 40.72166113438412, -74.00706149837775 40.72164562692194, -74.00715420565604 40.721638557432605, -74.00724668439757 40.72163997445389)",28,102.933642219,-74.0068833896561,40.7216846381063,-74.0072466843976,40.7216399744539,"-74.00688 40.72168","-74.00725 40.72164"
170707,"LINESTRING (-73.98742441357084 40.773596231194, -73.98751000019008 40.77363249687936)",30,27.1389124298,-73.9874244135708,40.773596231194,-73.9875100001901,40.7736324968794,"-73.98742 40.7736","-73.98751 40.77363"
91598,"LINESTRING (-74.00754375933072 40.7154328246253, -74.00882328376777 40.71601382366898)",32,413.063503444,-74.0075437593307,40.7154328246253,-74.0088232837678,40.716013823669,"-74.00754 40.71543","-74.00882 40.71601"
136129,"LINESTRING (-73.92355581973689 40.7889912652227, -73.9234050482092 40.78917228179632)",20,78.0548150813,-73.9235558197369,40.7889912652227,-73.9234050482092,40.7891722817963,"-73.92356 40.78899","-73.92341 40.78917"
1931,"LINESTRING (-73.98639326620423 40.74592119432627, -73.98594856735089 40.74653585384911)",54,255.602414046,-73.9863932662042,40.7459211943263,-73.9859485673509,40.7465358538491,"-73.98639 40.74592","-73.98595 40.74654"
23221,"LINESTRING (-73.96867193956581 40.76734174517099, -73.96717392441 40.76670238425472)",30,475.864952614,-73.9686719395658,40.767341745171,-73.96717392441,40.7667023842547,"-73.96867 40.76734","-73.96717 40.7667"
2732,"LINESTRING (-73.9319685936493 40.80071074776745, -73.93177282719964 40.800979422194374)",70,111.891115164,-73.9319685936493,40.8007107477674,-73.9317728271996,40.8009794221944,"-73.93197 40.80071","-73.93177 40.80098"
120731,"LINESTRING (-73.94141630811336 40.813466137182225, -73.94311137682683 40.814179444265775, -73.94410642812021 40.814598157323594)",30,851.232017987,-73.9414163081134,40.8134661371822,-73.9441064281202,40.8145981573236,"-73.94142 40.81347","-73.94411 40.8146"
27926,"LINESTRING (-73.9418849313782 40.85060982210595, -73.94147718615157 40.85095931332413)",18,170.113113907,-73.9418849313782,40.850609822106,-73.9414771861516,40.8509593133241,"-73.94188 40.85061","-73.94148 40.85096"
102434,"LINESTRING (-73.92200021071096 40.79946235645132, -73.92202649216247 40.79943325203523)",40,12.8602751752,-73.922000210711,40.7994623564513,-73.9220264921625,40.7994332520352,"-73.922 40.79946","-73.92203 40.79943"
16575,"LINESTRING (-73.98505770255532 40.71307771777592, -73.98388229557942 40.713198803663055)",50,328.826274821,-73.9850577025553,40.7130777177759,-73.9838822955794,40.7131988036631,"-73.98506 40.71308","-73.98388 40.7132"
19278,"LINESTRING (-73.93823618958648 40.82787734425896, -73.93778227559301 40.82850031524436)",60,259.415109914,-73.9382361895865,40.827877344259,-73.937782275593,40.8285003152444,"-73.93824 40.82788","-73.93778 40.8285"
115362,"LINESTRING (-73.99878404839832 40.70938379409864, -73.9989057998631 40.70986276029942)",14,177.736489734,-73.9987840483983,40.7093837940986,-73.9989057998631,40.7098627602994,"-73.99878 40.70938","-73.99891 40.70986"
115362,"LINESTRING (-73.9989057998631 40.70986276029942, -73.9995883983938 40.70981788561344, -73.9996022182695 40.7098170661198, -73.99961598685158 40.70981584539712, -73.99962968410587 40.70981422595821, -73.99964329021837 40.70981220914328, -73.99965678471463 40.709809798805416, -73.99967014932173 40.7098069979601, -73.99968336312492 40.7098038102929, -73.99969640741098 40.709800241667295, -73.99970926280623 40.70979629627143, -73.99972191103785 40.709791980471365, -73.99973433339262 40.70978730013057, -73.99974651203802 40.709782262452734, -73.99975842892133 40.70977687397147, -73.99977006731082 40.70977114339823, -73.99978140893367 40.70976507910939, -74.00012318428665 40.70945959923534)",14,393.761789457,-73.9989057998631,40.7098627602994,-74.0001231842867,40.7094595992353,"-73.99891 40.70986","-74.00012 40.70946"
19522,"LINESTRING (-73.94343365831453 40.77059136181894, -73.94315671773937 40.770888254161285, -73.94314880761013 40.7708942567224, -73.94314051190165 40.77089995084553, -73.94313185134027 40.770905321296006, -73.94312284731161 40.77091035501729, -73.94311352296414 40.77091503895375, -73.94310390144449 40.770919362227566, -73.94309400656122 40.770923312956114, -73.94308386432446 40.770926881603174, -73.94307349942127 40.77093005980464, -73.94306293764075 40.77093283886185, -73.94305220587191 40.77093521225453, -73.9430413314448 40.770937173127614, -73.94303034168708 40.77093871747391, -73.94301926370613 40.77093984111872, -73.94300812526946 40.77094054106025, -73.94299695480461 40.77094081546977, -73.94298578051708 40.77094066452876, -73.9429746301725 40.77094008741332, -73.94296353153408 40.77093908614752, -73.94295251346618 40.77093766342606, -73.94294131965337 40.770934840604895, -73.94293031171846 40.770931623184325, -73.9429195134536 40.77092801854731, -73.94290894887145 40.77092403390946, -73.94289864022022 40.77091967832818, -73.94288861040827 40.77091496186648, -73.94287888212466 40.77090989341452, -73.94286947541096 40.77090448554672, -73.94286041141163 40.7708987494979, -73.94285170994833 40.7708926973398, -73.94284339017996 40.770886342986614, -73.94283546906205 40.770879700183954, -73.942827965533 40.770872783013445, -73.9428208956654 40.77086560689549, -73.94281427420974 40.77085818724988, -73.9428081150336 40.770850541171164, -73.942802433548 40.77084268458199, -73.94279724075605 40.77083463440801, -73.94279254876183 40.77082640841301, -73.9427883672451 40.770818024862116, -73.94278470522426 40.770809502355235, -73.94278157083697 40.77080085865418, -73.94277897177878 40.77079211319577, -73.94277691288126 40.77078328457779, -73.94277539831354 40.770774393072955, -73.94277443202581 40.77076545727857, -73.942774015764 40.77075649662849, -73.94277415127324 40.770747531394214, -73.94277483699464 40.77073858050535, -73.94277607224959 40.770729664064625, -73.94277785393665 40.77072080100086, -73.94278017851329 40.77071201074527, -73.94278304111448 40.77070331306343, -73.94278643489366 40.77069472587712, -73.94279035278221 40.77068626911836, -73.94298866679355 40.770440197207535, -73.94299679135999 40.77043333703185, -73.94300529492102 40.770426747429454, -73.94301416049956 40.77042043995112, -73.94302337398243 40.77041442698667, -73.9430329172915 40.77040871924876, -73.9430427727899 40.770403326947616, -73.9430529228408 40.770398260126, -73.94306334826528 40.770393528490835, -73.94307403120814 40.77038913990695, -73.9430849505083 40.770385102907596, -73.94309608787013 40.770381425022364, -73.9431074216942 40.7703781121039, -73.94311893170175 40.77037517168077, -73.94313059563387 40.770372607762596, -73.94314239453556 40.770370426035804, -73.94315430416542 40.77036862967142, -73.94316630512921 40.770367222680434, -73.94317837362726 40.77036620706138, -73.94319048806338 40.770365584981455, -73.94320262728289 40.77036535760288, -73.9432147677081 40.77036552508153, -73.9432268870833 40.77036608774153, -73.9432389640359 40.77036704389707, -73.94325097631189 40.77036839186197, -73.94326290165799 40.77037012911237, -73.94327471848226 40.77037225278977, -73.94328640497277 40.77037475953294, -73.94329793931976 40.77037764346779, -73.9433093010346 40.77038089989357, -73.94332046874821 40.77038452293639, -73.94333142263451 40.77038850605311, -73.94334214286818 40.770392841862865)",20,521.618511853,-73.9434336583145,40.7705913618189,-73.9433421428682,40.7703928418629,"-73.94343 40.77059","-73.94334 40.77039"
82134,"LINESTRING (-73.96250593613868 40.773097704098966, -73.96240244595131 40.7730540586178, -73.9622908206905 40.773007115153696)",30,68.1125714928,-73.9625059361387,40.773097704099,-73.9622908206905,40.7730071151537,"-73.96251 40.7731","-73.96229 40.77301"
67103,"LINESTRING (-73.99554485701445 40.764626063579016, -73.99757475630608 40.76548940089353)",34,644.299149778,-73.9955448570145,40.764626063579,-73.9975747563061,40.7654894008935,"-73.99554 40.76463","-73.99757 40.76549"
2040,"LINESTRING (-73.9777351961448 40.739860461286426, -73.97731426087131 40.740448154528266)",32,243.827545287,-73.9777351961448,40.7398604612864,-73.9773142608713,40.7404481545283,"-73.97774 40.73986","-73.97731 40.74045"
719,"LINESTRING (-73.99924564878314 40.73478812499327, -73.99997260629563 40.73468790106787)",24,204.748663442,-73.9992456487831,40.7347881249933,-73.9999726062956,40.7346879010679,"-73.99925 40.73479","-73.99997 40.73469"
130209,"LINESTRING (-73.99402179863417 40.709485008358996, -73.99222010219323 40.709744732440214)",60,508.387676596,-73.9940217986342,40.709485008359,-73.9922201021932,40.7097447324402,"-73.99402 40.70949","-73.99222 40.70974"
3281,"LINESTRING (-73.98477889142258 40.78248292544722, -73.9844522034824 40.783191729748815)",44,273.630790183,-73.9847788914226,40.7824829254472,-73.9844522034824,40.7831917297488,"-73.98478 40.78248","-73.98445 40.78319"
26930,"LINESTRING (-73.94179132728878 40.83846945851068, -73.94346483727395 40.83917406262807)",30,529.463829196,-73.9417913272888,40.8384694585107,-73.943464837274,40.8391740626281,"-73.94179 40.83847","-73.94346 40.83917"
81601,"LINESTRING (-73.96195062827526 40.81048905256152, -73.9620555862746 40.810533274439244, -73.96215298517396 40.8105733969265)",60,63.8926432145,-73.9619506282753,40.8104890525615,-73.962152985174,40.8105733969265,"-73.96195 40.81049","-73.96215 40.81057"
133197,"LINESTRING (-73.92468596663839 40.79825156105795, -73.92473174227949 40.798193506875585)",0,24.6576993963,-73.9246859666384,40.798251561058,-73.9247317422795,40.7981935068756,"-73.92469 40.79825","-73.92473 40.79819"
21756,"LINESTRING (-73.94331889400128 40.78517329737261, -73.94197008908824 40.7845901995353)",40,429.70937193,-73.9433188940013,40.7851732973726,-73.9419700890882,40.7845901995353,"-73.94332 40.78517","-73.94197 40.78459"
135510,"LINESTRING (-73.92953399556625 40.78624242913983, -73.92947251266327 40.78621902293073)",22,19.0421988899,-73.9295339955662,40.7862424291398,-73.9294725126633,40.7862190229307,"-73.92953 40.78624","-73.92947 40.78622"
1703,"LINESTRING (-74.00284291607375 40.759686226376914, -74.00296210376054 40.759741766575374, -74.00305201641227 40.75978196323274)",26,67.6209772737,-74.0028429160737,40.7596862263769,-74.0030520164123,40.7597819632327,"-74.00284 40.75969","-74.00305 40.75978"
335,"LINESTRING (-73.9977840213913 40.765575979722314, -73.99733493793164 40.766200956049516)",44,259.46528048,-73.9977840213913,40.7655759797223,-73.9973349379316,40.7662009560495,"-73.99778 40.76558","-73.99733 40.7662"
114871,"LINESTRING (-73.97906593162024 40.716823121113954, -73.97966387729804 40.716999790558596)",0,177.815390896,-73.9790659316202,40.716823121114,-73.979663877298,40.7169997905586,"-73.97907 40.71682","-73.97966 40.717"
27911,"LINESTRING (-73.93451106294789 40.80569481853357, -73.93439063137943 40.80563852925828)",50,39.142940162,-73.9345110629479,40.8056948185336,-73.9343906313794,40.8056385292583,"-73.93451 40.80569","-73.93439 40.80564"
1650,"LINESTRING (-73.99995620864657 40.718017094584596, -73.99942330377968 40.71868027377115)",40,283.197450637,-73.9999562086466,40.7180170945846,-73.9994233037797,40.7186802737711,"-73.99996 40.71802","-73.99942 40.71868"
3597,"LINESTRING (-73.98335962279175 40.741412165671136, -73.98228834763424 40.7409554027091)",30,340.322736821,-73.9833596227918,40.7414121656711,-73.9822883476342,40.7409554027091,"-73.98336 40.74141","-73.98229 40.74096"
924,"LINESTRING (-74.00403121518939 40.71179088233994, -74.00397125998248 40.71182237061801)",22,20.1961289757,-74.0040312151894,40.7117908823399,-74.0039712599825,40.711822370618,"-74.00403 40.71179","-74.00397 40.71182"
1932,"LINESTRING (-73.98594856735089 40.74653585384911, -73.9854960226906 40.74715232944612)",54,257.23448202,-73.9859485673509,40.7465358538491,-73.9854960226906,40.7471523294461,"-73.98595 40.74654","-73.9855 40.74715"
19407,"LINESTRING (-73.95625889748497 40.81338943342324, -73.95707628428201 40.814294828347585, -73.9571069006792 40.81433182093644, -73.95716930019685 40.81440312395311)",70,447.124220013,-73.956258897485,40.8133894334232,-73.9571693001969,40.8144031239531,"-73.95626 40.81339","-73.95717 40.8144"
130467,"LINESTRING (-73.97738402353718 40.71520487748473, -73.97736824324312 40.715236024673096)",30,12.161868357,-73.9773840235372,40.7152048774847,-73.9773682432431,40.7152360246731,"-73.97738 40.7152","-73.97737 40.71524"
3451,"LINESTRING (-73.98200875374052 40.74326462039122, -73.98155997085217 40.74388188334704)",50,256.981853455,-73.9820087537405,40.7432646203912,-73.9815599708522,40.743881883347,"-73.98201 40.74326","-73.98156 40.74388"
19843,"LINESTRING (-73.94438082587183 40.8296510072829, -73.94712920571587 40.83080578850491)",30,869.196023684,-73.9443808258718,40.8296510072829,-73.9471292057159,40.8308057885049,"-73.94438 40.82965","-73.94713 40.83081"
