"node_id","segment_id","longtitude","latitude"
"148650_77",148650,-73.9582069232589,40.7971684692848
"148650_78",148650,-73.9582142145809,40.7971811234111
"148650_79",148650,-73.9582219958339,40.7971936076766
"2901_1",2901,-73.9477808385168,40.8302637804592
"2901_2",2901,-73.9473259529979,40.8308879949588
"26755_1",26755,-73.9354710819528,40.8491443830741
"26755_2",26755,-73.9349652924766,40.8498399992192
"579_1",579,-74.0111899420547,40.7062787275182
"579_2",579,-74.0118733030836,40.7065514064189
"67011_1",67011,-73.9538432951848,40.8012499064169
"67011_2",67011,-73.9539338254622,40.8012885872576
"67011_3",67011,-73.9540050514512,40.8013189593034
"131897_1",131897,-74.0175302498167,40.7048983367744
"131897_2",131897,-74.0175552726317,40.7049154904202
"131897_3",131897,-74.0175799182282,40.704932957729
"131897_4",131897,-74.0176041782397,40.704950734514
"131897_5",131897,-74.0176280471616,40.7049688155831
"131897_6",131897,-74.017651517508,40.7049871964144
"131897_7",131897,-74.0176745831138,40.7050058721507
"131897_8",131897,-74.0176972375932,40.7050248360923
"131897_9",131897,-74.0177194745612,40.7050440843872
"131897_10",131897,-74.0177412880725,40.7050636116757
"131897_11",131897,-74.017762672622,40.7050834119279
"131897_12",131897,-74.0177836207233,40.7051034794493
"131897_13",131897,-74.0178041284129,40.7051238100526
"131897_14",131897,-74.0178241886442,40.7051443965354
"131897_15",131897,-74.0178437967929,40.7051652345429
"131897_16",131897,-74.0178629469135,40.7051863178779
"131897_17",131897,-74.017881634161,40.7052076401752
"131897_18",131897,-74.0178998525899,40.7052291959076
"131897_19",131897,-74.0179175977957,40.7052509788775
"131897_20",131897,-74.0179348647134,40.7052729837251
"131897_21",131897,-74.0179516484979,40.7052952037502
"131897_22",131897,-74.0179679447444,40.7053176330903
"131897_23",131897,-74.0179837492684,40.7053402655477
"131897_24",131897,-74.0182296935914,40.7053064004517
"131897_25",131897,-74.0185408892882,40.7054867580307
"131897_26",131897,-74.0185486126754,40.7054964266196
"131897_27",131897,-74.0185568176633,40.7055058629378
"131897_28",131897,-74.0185654930209,40.7055150520771
"131897_29",131897,-74.0185746257563,40.7055239809722
"131897_30",131897,-74.0185842017773,40.7055326368933
"131897_31",131897,-74.0185942072114,40.7055410062729
"131897_32",131897,-74.0186046277463,40.7055490770512
"131897_33",131897,-74.0186154481892,40.7055568380062
"131897_34",131897,-74.0186266513659,40.7055642767436
"131897_35",131897,-74.0186382216435,40.7055713827116
"131897_36",131897,-74.0186501422885,40.705578145526
"131897_37",131897,-74.0186623948064,40.7055845553058
"131897_38",131897,-74.0186749618034,40.7055906021695
"131897_39",131897,-74.0186878243449,40.7055962772412
"131897_40",131897,-74.0187009645973,40.7056015724823
"131897_41",131897,-74.0187143614249,40.7056064801899
"131897_42",131897,-74.0187279961136,40.7056109926608
"131897_43",131897,-74.0187418486288,40.7056151036997
"131897_44",131897,-74.0187558980554,40.7056188072788
"131897_45",131897,-74.0187701241387,40.7056220970354
"131897_46",131897,-74.0187845057438,40.7056249691197
"131897_47",131897,-74.0187990215159,40.7056274188444
"131897_48",131897,-74.0188136503202,40.7056294426949
"131897_49",131897,-74.0188283699217,40.7056310376593
"131897_50",131897,-74.019003223157,40.7056941517407
"131897_51",131897,-74.019133632461,40.7057753131104
"131897_52",131897,-74.0193055280493,40.7060798823812
"115632_1",115632,-73.9761679815616,40.7338950992145
"115632_2",115632,-73.9758211396399,40.7340492320292
"115632_3",115632,-73.9755514499104,40.7341712667153
"19841_1",19841,-73.9473259529979,40.8308879949588
"19841_2",19841,-73.9492558305843,40.831695514503
"73149_1",73149,-73.934626776845,40.8545014551817
"73149_2",73149,-73.9342719503287,40.8555826450739
"25064_1",25064,-73.9237671877066,40.8644036252126
"25064_2",25064,-73.9218827876478,40.8651001182134
"2214_1",2214,-73.9772058923154,40.7428542196774
